Year,Gender,Texas_Born,Month_Born,Day_Born,Year_Born,Height,Arm_Span,Length_Foot,Hand_Length,Weight,Dominant_Hand,Snaps_Left,Snaps_Right,Heartrate,Eye_Color,Corrective_Lens,Type_Lens,Live_Campus,Transport_Type,Commute_Minutes,Mother_Age,Father_Age,Mother_Education,Num_Siblings,FirstGen,HSGrad,Calculus,APStats,Math_Grade,HS_GPA,GPA,Smoke,Drink,Hours_Sleep,Tire,Num_Languages,Favorite_Season,Vegatarian,Hours_Work,Favorite_Status,Semester,Smester2,Course
2021,Male,Yes,8,21,1967,71,54,9,7,284,Right,28,47,33,Hazel,Yes,Glasses,No,car (by yourself),19,31,39,Professional degree,1,No,Yes,Yes,No,A,3.75,3.79,No,Yes,6,rear left,2,Fall,No,45,Happy,Fall,Fall 2021,MATH 2328
2021,female,Yes,5,23,2002,67,48,8,5,179,Right,10,12,73,Brown,Yes,Glasses,No,bus,30,41,52,Some college,1,Yes,Yes,Yes,No,B,3.19,2.9,No,No,8,rear right,2,Winter,No,37,Rich,Fall,Fall 2021,MATH 2328
2021,Female,No,11,10,1998,60,60,10,6,130,Right,36,28,22,Brown,Yes,Contacts,No,car (by yourself),50,26,33,Some college,3,Yes,Yes,Yes,No,A,3.65,4,No,Yes,5,rear left,2,Fall,No,,Happy,Fall,Fall 2021,MATH 2328
2021,Female ,Yes,2,10,2001,62,58,9,6,125,Right,73,62,22,Hazel,No,No correction,No,car (by yourself),8,21,23,Professional degree,2,No,Yes,No,No,C,3.5,3.38,No,Yes,7,front right,1,Fall,No,20,Happy,Fall,Fall 2021,MATH 2328
2021,female,No,,24,2002,61,55,4,5,94,Right,36,38,22,Brown,No,No correction,No,bus,35,24,33,High school graduate,4,Yes,Yes,No,No,D,3.56,2.9,No,No,8,rear left,2,Fall,No,16,Rich,Fall,Fall 2021,MATH 2328
2021,female,Yes,3,10,2002,66,58,11,7,125,Right,22,34,49,Brown,No,No correction,No,bus,20,21,22,Professional degree,2,Yes,Yes,Yes,No,B,3.4,3.45,No,No,9,front right,0,Summer,No,0,Happy,Fall,Fall 2021,MATH 2328
2021,Male,Yes,10,24,2001,67,40,9,7,140,Right,61,67,32,Brown,Yes,Contacts,No,bus,15,53,52,High school graduate,2,Yes,Yes,Yes,No,B,4,2.9,No,No,9,rear left,2,Fall,No,,Happy,Fall,Fall 2021,MATH 2328
2021,male,No,8,6,2000,66,64,10,7,185,Right,,,,Brown,Yes,Glasses,No,bus,30,37,35,Some college,,No,No,Yes,Yes,C,3.5,3.2,No,Yes,6,front right,1,Fall,No,,Rich,Fall,Fall 2021,MATH 2328
2021,female,Yes,6,5,2002,68,68,6,9,120,Right,45,45,24,Green,Yes,Contacts,No,bus,20,22,28,High school graduate,3,No,Yes,Yes,No,A,4,3.89,No,Yes,5,front right,1,Fall,No,30,Happy,Fall,Fall 2021,MATH 2328
2021,female,Yes,6,5,2001,64,64,8,6,154,Left,0,11,35,Blue,Yes,Contacts,No,bus,29,28,29,High school graduate,,Yes,Yes,No,No,A,3.6,3.7,No,Yes,5,front left,1,Summer,No,25,Happy,Fall,Fall 2021,MATH 2328
2021,Male,Yes,5,16,2002,67,66,6,7,174,Right,52,33,60,Brown,No,No correction,Yes,bus,8,32,40,4 year degree,3,No,Yes,Yes,No,C,2.73,,No,Yes,9,rear right,1,Summer,No,26,Happy,Fall,Fall 2021,MATH 2328
2021,Male,Yes,5,31,2001,69,67,10,7,191,Right,68,61,73,Brown,No,No correction,No,bus,60,30,31,Some college,1,Yes,Yes,Yes,No,A,3.25,3.34,No,Yes,6,front right,2,Winter,No,,Happy,Fall,Fall 2021,MATH 2328
2021,female,No,9,26,2002,65,64,7,10,106,Left,58,65,25,Brown,Yes,Contacts,No,bus,13,18,19,2 year degree,3,No,Yes,Yes,No,A,3.76,3.76,No,No,8,front right,1,Fall,No,20,Rich,Fall,Fall 2021,MATH 2328
2021,Female,Yes,12,5,2000,65,66,9,6,108,Right,26,40,26,Brown,Yes,Glasses,No,bus,45,17,18,2 year degree,3,No,Yes,No,No,A,3.37,3.69,No,Yes,7,rear left,1,Summer,No,16,Rich,Fall,Fall 2021,MATH 2328
2021,Man,No,7,9,1998,65,,,,160,Right,57,55,25,Hazel,Yes,Glasses,No,bus,20,58,61,Some college,2,Yes,Yes,Yes,Yes,A,3.02,3,No,Yes,8,front right,2,Fall,No,22,Happy,Fall,Fall 2021,MATH 2328
2021,Female,No,11,7,2001,59,58,7,5,136,Right,50,87,22,Brown,Yes,Contacts,No,bus,30,30,28,2 year degree,4,No,Yes,Yes,No,B,4,3.21,No,Yes,8,rear left,2,Fall,No,20,Happy,Fall,Fall 2021,MATH 2328
2021,Female ,Yes,11,3,2001,59,61,9,6,100,Right,56,60,26,Brown,Yes,No correction,No,bus,30,49,51,Professional degree,7,No,Yes,No,No,B,3.1,2.74,Yes,Yes,8,rear left,2,Fall,No,,Happy,Fall,Fall 2021,MATH 2328
2021,Male,Yes,8,7,2000,73,75,11,7,162,Right,70,77,25,Brown,Yes,Contacts,No,car (by yourself),75,19,26,4 year degree,3,No,Yes,Yes,No,A,3.74,3.66,No,No,5,rear right,2,Spring,No,0,Happy,Fall,Fall 2021,MATH 2328
2021,Female,Yes,2,18,2002,63,55,7,6,150,Right,57,66,49,Green,No,No correction,No,bus,11,24,27,High school graduate,1,Yes,Yes,No,No,B,3.3,3.34,No,Yes,6,rear right,1,Winter,No,8,Healthy,Fall,Fall 2021,MATH 2328
2021,Female,Yes,9,7,2000,67,67,9,5,130,Right,65,70,27,Blue,Yes,Contacts,No,bus,30,25,25,4 year degree,7,No,Yes,Yes,No,C,3.45,3.5,No,Yes,9,front right,1,Summer,No,15,Happy,Fall,Fall 2021,MATH 2328
2021,Male,No,9,29,2001,70,71,10,7,136,Ambidextrous,48,40,35,Hazel,No,No correction,No,Walk,10,24,32,Some college,4,No,Yes,Yes,No,C,3.5,3.26,No,Yes,6,rear left,1,Spring,No,0,Happy,Fall,Fall 2021,MATH 2328
2021,male ,Yes,8,20,1999,69,69,10,8,195,Right,52,67,50,Brown,Yes,Contacts,No,bus,30,22,28,2 year degree,3,Yes,Yes,No,Yes,B,3.4,3.2,No,Yes,8,front left,2,Summer,No,25,Rich,Fall,Fall 2021,MATH 2328
2021,male,Yes,,15,2001,68,63,12,10,185,Right,51,51,28,Brown,Yes,Contacts,No,car (by yourself),20,36,36,High school graduate,5,No,Yes,No,No,C,3,2.45,No,Yes,8,rear right,2,Fall,No,25,Rich,Fall,Fall 2021,MATH 2328
2021,Female,Yes,10,30,1998,62,40,9,7,155,Right,45,55,21,Brown,Yes,Glasses,No,bus,20,37,33,High school graduate,5,No,Yes,Yes,No,A,4,3.6,No,Yes,8,front right,2,Fall,No,5,Happy,Fall,Fall 2021,MATH 2328
2021,Female,Yes,6,26,2000,86,56,9,6,170,Right,67,73,29,Brown,Yes,Glasses,No,bus,25,22,35,Professional degree,2,No,Yes,Yes,No,B,3.33,3.21,No,No,8,front right,0,Fall,No,25,Happy,Fall,Fall 2021,MATH 2328
2021,Female,Yes,7,7,2002,67,66,8,6,126,Right,,,26,Brown,Yes,Contacts,No,car (by yourself),30,32,29,Professional degree,1,No,Yes,Yes,No,B,4,3.25,No,Yes,7,rear left,1,Fall,No,19,Happy,Fall,Fall 2021,MATH 2328
2021,Male,Yes,9,29,1999,71,63,9,7,180,Right,62,86,78,Brown,Yes,Contacts,No,bus,10,42,57,Professional degree,6,No,Yes,No,,A,2.17,2.98,No,No,6,rear left,3,Winter,No,20,Happy,Fall,Fall 2021,MATH 2328
2021,male,Yes,2,27,2002,72,70,10,8,170,Right,75,90,18,Brown,No,No correction,No,bus,20,55,56,4 year degree,1,No,Yes,Yes,No,A,3.53,3.66,No,Yes,10,front right,1,Summer,No,5,Healthy,Fall,Fall 2021,MATH 2328
2021,Female,Yes,6,2,1999,62,62,9,6,107,Right,0,0,68,Brown,Yes,Contacts,No,car (by yourself),60,30,31,Doctorate,1,No,Yes,No,No,B,3.4,3.21,No,Yes,8,rear left,1,Winter,Yes,0,Happy,Fall,Fall 2021,MATH 2328
2021,Female,Yes,2,9,1999,65,57,6,5,151,Right,56,60,36,Brown,No,Glasses,No,Walk,13,27,24,Some college,2,Yes,Yes,Yes,No,A,2.26,3.53,No,Yes,8,front right,2,Fall,No,20,Happy,Fall,Fall 2021,MATH 2328
2021,Female,Yes,7,19,1999,68,62,9,6,148,Right,19,23,60,Blue,Yes,Contacts,No,bus,15,25,27,4 year degree,2,No,Yes,Yes,Yes,A,4,4,No,Yes,8,front left,1,Winter,No,29,Healthy,Fall,Fall 2021,MATH 2328
2022,Female ,No,12,4,2002,,60,8,6,125,Right,38,50,105,Brown,Yes,No correction,Yes,Walk,30,26,33,Less than high school,,Yes,Yes,Yes,No,A,3.82,3.63,No,Yes,8,front left,2,Summer,No,,Rich,Spring,Spring 2022,MATH 2328
2022,Female,No,10,21,2002,67,49,11,8,179,Right,61,73,17,Other,No,Glasses,No,bus,20,29,33,4 year degree,3,No,Yes,No,No,A,3.4,3.65,No,No,7,front right,1,Fall,No,18,Rich,Spring,Spring 2022,MATH 2328
2022,Male,No,3,6,2002,68,44,9,5,174,Right,52,60,68,Brown,Yes,Glasses,No,car (by yourself),55,21,24,Less than high school,2,Yes,Yes,No,No,F,2.8,2.8,No,Yes,5,front right,2,Spring,No,30,Rich,Spring,Spring 2022,MATH 2328
2022,Female,No,5,8,2000,72,49,9,6,135,Right,20,40,38,Brown,Yes,Glasses,No,bus,35,40,40,4 year degree,2,No,Yes,No,No,B,3.54,3.5,No,Yes,8,rear left,2,Summer,No,39,Happy,Spring,Spring 2022,MATH 2328
2022,female,Yes,6,8,2002,69,53,9,5,234,Right,41,50,73,Blue,Yes,Contacts,No,carpool,13,52,52,4 year degree,1,No,No,No,Yes,A,3.41,3.12,No,Yes,8,front right,,Summer,No,,Happy,Spring,Spring 2022,MATH 2328
2022,Female ,No,4,30,2002,63,61,9,6,155,Right,10,23,115,Hazel,No,Glasses,No,carpool,15,27,29,Some college,2,Yes,Yes,Yes,No,A,2.95,3.41,No,No,8,front right,1,Spring,No,8,Happy,Spring,Spring 2022,MATH 2328
2022,Female,Yes,1,3,2002,63,,10,7,180,Ambidextrous,47,52,70,Brown,Yes,Contacts,No,bus,25,31,32,4 year degree,2,No,Yes,Yes,No,B,3.37,3.4,No,No,6,front left,2,Fall,No,0,Happy,Spring,Spring 2022,MATH 2328
2022,Female,Yes,10,20,2002,63,65,9,6,186,Right,58,60,25,Brown,Yes,Glasses,Yes,Walk,10,30,32,Professional degree,2,No,Yes,Yes,No,A,3.62,4,No,No,8,front left,2,Fall,No,11,Happy,Spring,Spring 2022,MATH 2328
2022,Female,Yes,1,26,2003,60,60,7,6,195,Right,41,53,30,Brown,Yes,Contacts,Yes,Walk,12,29,30,2 year degree,1,No,Yes,Yes,No,A,4,3.64,No,Yes,6,rear right,1,Winter,No,,Happy,Spring,Spring 2022,MATH 2328
2022,Male,Yes,4,22,2003,72,66,11,8,180,Right,15,25,55,Other,No,No correction,Yes,Walk,5,28,36,Professional degree,2,Yes,No,Yes,Yes,C,4,3.26,No,Yes,8,front left,2,Summer,No,4,Happy,Spring,Spring 2022,MATH 2328
2022,,No,1,13,2002,65,60,8,6,156,Right,36,44,56,Brown,Yes,Glasses,No,bus,13,27,31,Some college,2,Yes,Yes,No,No,C,3.74,2.23,No,No,6,front left,1,Summer,No,15,Rich,Spring,Spring 2022,MATH 2328
2022,Male,Yes,9,4,2000,70,71,10,7,151,Right,41,35,29,Blue,No,No correction,No,bus,15,31,35,High school graduate,3,No,Yes,Yes,No,A,3.3,2.73,Yes,No,8,front left,1,Summer,No,0,Happy,Spring,Spring 2022,MATH 2328
2022,Male,Yes,3,29,1992,74,74,12,8,200,Right,49,56,80,Brown,No,No correction,No,car (by yourself),20,30,30,High school graduate,9,Yes,Yes,Yes,No,C,2.99,3.29,No,Yes,6,front left,1,Spring,No,0,Happy,Spring,Spring 2022,MATH 2328
2022,Female,Yes,1,30,2002,52,50,9,6,140,Right,26,31,55,Brown,Yes,Glasses,No,bus,18,15,18,High school graduate,5,Yes,Yes,No,No,D,3.76,3.03,No,Yes,5,front right,1,Summer,No,25,Rich,Spring,Spring 2022,MATH 2328
2022,Female,No,12,11,2001,67,61,6,10,160,Right,29,30,77,Hazel,No,No correction,No,Walk,15,38,37,2 year degree,2,No,Yes,No,No,A,3.86,3.89,No,Yes,9,rear left,1,Fall,No,20,Happy,Spring,Spring 2022,MATH 2328
2022,Female ,Yes,3,12,2000,64,64,6,6,117,Right,38,43,34,Brown,Yes,Glasses,No,car (by yourself),33,22,24,Some college,4,Yes,Yes,Yes,No,C,3.51,2.53,No,Yes,6,front right,2,Spring,No,25,Happy,Spring,Spring 2022,MATH 2328
2022,Female,Yes,11,22,2001,66,68,9,6,146,Right,49,50,31,Brown,Yes,Glasses,No,car (by yourself),25,25,21,Some college,2,Yes,Yes,Yes,No,C,3.8,3.4,No,No,8,rear right,2,Fall,No,4,Happy,Spring,Spring 2022,MATH 2328
2022,Female ,No,12,9,2000,67,67,8,5,180,Left,51,49,25,Brown,No,No correction,No,bus,22,20,22,Professional degree,2,No,No,,No,B,4,3.02,No,Yes,6,front left,2,Spring,No,30,Healthy,Spring,Spring 2022,MATH 2328
2022,Male,Yes,2,10,2002,78,60,8,8,165,Right,70,70,21,Brown,Yes,Contacts,No,bus,20,54,36,Some college,4,No,Yes,No,No,C,3.5,3.08,No,Yes,9,front left,,Summer,No,15,Rich,Spring,Spring 2022,MATH 2328
2022,female ,Yes,9,8,2002,68,68,9,7,155,Right,54,47,76,Blue,No,No correction,Yes,Walk,11,25,27,Professional degree,1,No,No,Yes,No,A,4,3.77,No,Yes,7,front left,1,Fall,No,0,Happy,Spring,Spring 2022,MATH 2328
2022,Male,Yes,,24,2001,80,82,14,8,215,Right,26,34,15,Brown,No,No correction,No,car (by yourself),14,48,51,Some college,1,No,Yes,No,No,D,3,2.5,No,Yes,8,front right,1,Fall,No,10,Healthy,Spring,Spring 2022,MATH 2328
2022,female ,Yes,9,15,2002,63,48,8,6,105,Right,,,25,Brown,No,No correction,Yes,Walk,15,26,27,High school graduate,,Yes,Yes,Yes,No,B,3.8,3.32,No,No,8,front right,2,Summer,No,0,Happy,Spring,Spring 2022,MATH 2328
